,Roulette-v0,Tue Apr 23 03:59:46 UTC 2019

0m27.288s,0m28.925s,0m28.642s,0m28.115s,0m29.686s,0m27.514s,0m28.499s,0m28.201s,0m27.841s,0m28.230s
0m5.789s,0m6.478s,0m6.180s,0m5.753s,0m6.034s,0m6.002s,0m6.172s,0m5.996s,0m6.068s,0m6.058s

Continuos

-63.000000,-63.000000,-26.000000,11.000000,48.000000,48.000000,11.000000,-26.000000,11.000000,85.000000
122.000000,196.000000,270.000000,122.000000,233.000000,233.000000,196.000000,196.000000,196.000000,122.000000
196.000000,159.000000,196.000000,196.000000,122.000000,159.000000,159.000000,233.000000,159.000000,233.000000
159.000000,344.000000,159.000000,122.000000,270.000000,159.000000,159.000000,159.000000,196.000000,196.000000
159.000000,159.000000,159.000000,159.000000,85.000000,122.000000,159.000000,159.000000,159.000000,159.000000
233.000000,159.000000,233.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000
159.000000,159.000000,159.000000,196.000000,233.000000,159.000000,159.000000,233.000000,196.000000,159.000000
159.000000,159.000000,141.000000,233.000000,159.000000,122.000000,122.000000,159.000000,196.000000,196.000000
159.000000,233.000000,159.000000,196.000000,85.000000,196.000000,159.000000,159.000000,196.000000,159.000000
122.000000,196.000000,196.000000,233.000000,159.000000,85.000000,159.000000,196.000000,159.000000,159.000000
196.000000,233.000000,122.000000,122.000000,159.000000,307.000000,159.000000,159.000000,159.000000,122.000000
159.000000,159.000000,159.000000,233.000000,159.000000,196.000000,233.000000,159.000000,196.000000,159.000000
159.000000,233.000000,159.000000,159.000000,196.000000,159.000000,196.000000,196.000000,159.000000,233.000000
122.000000,196.000000,159.000000,159.000000,159.000000,122.000000,159.000000,159.000000,159.000000,122.000000
159.000000,196.000000,196.000000,122.000000,122.000000,196.000000,196.000000,122.000000,196.000000,196.000000
122.000000,307.000000,159.000000,196.000000,196.000000,159.000000,233.000000,159.000000,159.000000,159.000000
122.000000,196.000000,233.000000,159.000000,159.000000,159.000000,196.000000,177.000000,122.000000,122.000000
233.000000,196.000000,122.000000,270.000000,196.000000,196.000000,122.000000,159.000000,196.000000,159.000000
159.000000,159.000000,159.000000,122.000000,159.000000,122.000000,196.000000,159.000000,196.000000,196.000000
122.000000,233.000000,159.000000,270.000000,122.000000,122.000000,122.000000,122.000000,159.000000,159.000000
159.000000,159.000000,129.000000,159.000000,196.000000,233.000000,159.000000,89.000000,233.000000,270.000000
196.000000,196.000000,196.000000,196.000000,122.000000,122.000000,196.000000,122.000000,159.000000,159.000000
122.000000,159.000000,233.000000,196.000000,196.000000,196.000000,196.000000,85.000000,196.000000,196.000000
159.000000,196.000000,159.000000,122.000000,196.000000,159.000000,159.000000,196.000000,122.000000,159.000000
196.000000,159.000000,159.000000,196.000000,159.000000,233.000000,196.000000,196.000000,122.000000,159.000000
122.000000,159.000000,196.000000,122.000000,159.000000,159.000000,196.000000,122.000000,159.000000,159.000000
122.000000,270.000000,233.000000,196.000000,159.000000,233.000000,122.000000,159.000000,122.000000,159.000000
159.000000,233.000000,196.000000,196.000000,196.000000,159.000000,159.000000,270.000000,196.000000,233.000000
122.000000,159.000000,196.000000,159.000000,159.000000,159.000000,159.000000,159.000000,196.000000,233.000000
159.000000,159.000000,196.000000,196.000000,122.000000,233.000000,196.000000,122.000000,159.000000,122.000000
196.000000,122.000000,159.000000,159.000000,159.000000,196.000000,159.000000,159.000000,159.000000,196.000000
159.000000,159.000000,159.000000,159.000000,122.000000,196.000000,196.000000,233.000000,196.000000,159.000000
196.000000,159.000000,122.000000,159.000000,196.000000,196.000000,159.000000,122.000000,233.000000,159.000000
233.000000,122.000000,233.000000,196.000000,196.000000,233.000000,159.000000,196.000000,159.000000,196.000000
196.000000,196.000000,307.000000,159.000000,233.000000,233.000000,159.000000,122.000000,159.000000,159.000000
159.000000,196.000000,270.000000,122.000000,196.000000,196.000000,233.000000,159.000000,233.000000,122.000000
159.000000,196.000000,233.000000,159.000000,233.000000,122.000000,122.000000,159.000000,196.000000,159.000000
196.000000,85.000000,196.000000,233.000000,196.000000,196.000000,159.000000,196.000000,122.000000,196.000000
159.000000,196.000000,159.000000,196.000000,196.000000,122.000000,196.000000,233.000000,196.000000,196.000000
233.000000,159.000000,196.000000,159.000000,196.000000,159.000000,196.000000,233.000000,159.000000,159.000000
159.000000,159.000000,159.000000,159.000000,159.000000,233.000000,196.000000,159.000000,247.000000,159.000000
159.000000,159.000000,196.000000,159.000000,196.000000,233.000000,159.000000,208.000000,159.000000,159.000000
159.000000,122.000000,122.000000,233.000000,159.000000,159.000000,196.000000,159.000000,270.000000,196.000000
196.000000,196.000000,233.000000,159.000000,233.000000,196.000000,159.000000,196.000000,196.000000,196.000000
233.000000,122.000000,196.000000,159.000000,122.000000,159.000000,159.000000,196.000000,159.000000,159.000000
159.000000,159.000000,233.000000,196.000000,159.000000,196.000000,122.000000,196.000000,233.000000,122.000000
196.000000,196.000000,196.000000,233.000000,122.000000,233.000000,159.000000,122.000000,159.000000,159.000000
196.000000,233.000000,159.000000,233.000000,159.000000,122.000000,196.000000,196.000000,122.000000,196.000000
196.000000,159.000000,159.000000,159.000000,159.000000,159.000000,159.000000,196.000000,196.000000,270.000000
159.000000,159.000000,159.000000,159.000000,233.000000,122.000000,159.000000,159.000000,233.000000,196.000000

2m43.719s,2m47.666s,2m43.334s,2m46.384s,2m49.628s,2m45.112s,2m47.465s,2m42.277s,2m45.832s,2m43.001s
0m30.012s,0m30.956s,0m30.130s,0m30.308s,0m30.952s,0m30.380s,0m30.218s,0m29.996s,0m30.712s,0m29.894s
0m6.250s,0m6.039s,0m6.288s,0m6.384s,0m6.342s,0m6.369s,0m6.565s,0m6.003s,0m6.236s,0m6.159s
